F10_L,,F10_R,,F30_L,,F30_R,
X,Y,X,Y,X,Y,X,Y
14.97521543126147,-5.264900662251655,14.977459506901779,-7.5000000000000036,14.993916061597382,-23.890728476821195,14.961601372376926,-21.705298013245034
19.94654113141307,-6.705298013245031,19.918265778345166,-8.543046357615896,19.872586371977977,-23.046357615894042,19.870392164685228,-20.860927152317885
25.006333280140428,-6.258278145695364,25.127962179845206,-7.400662251655632,25.02259036144578,-22.450331125827816,25.020745232585973,-20.612582781456958
30.006632490225797,-6.556291390728482,29.856030080587246,-6.556291390728482,30.021892204579906,-21.75496688741722,30.05021742599537,-19.966887417218544
