Exp,
X,Y
1.0456603773584905,25.977838765008574
3.0882675814751286,23.960068610634647
4.079176672384219,22.95097770154374
5.039691252144083,21.941680960548883
6.0758833619210995,21.034476843910806
7.051903945111493,19.92370497427101
10.039519725557462,16.998113207547167
11.030634648370498,15.921303602058318
12.997049742710121,13.97073756432247
14.006140651801033,11.979828473413377
14.984837049742712,9.988713550600345
