Exp,
X,Y
-0.13391226668342565,-4.928175753930133
-0.11813966224648283,-3.9436449009274304
-0.09508523357629592,-2.938323493839147
-0.06664975804207102,-1.9625526337053234
-0.03361778727453915,-0.9662605604086805
-0.0005754276428436289,-0.000057715912021194526
0.03360739841037555,0.9963497892086624
0.06549890275638373,1.962437201881281
0.09661624433582458,2.948507145871195
0.12466117553204456,3.9442990145969943
0.1488629965331976,4.959765596442646
