Exp,
X,Y
1.0116905152716975,14.017047154685283
3.0481128958888606,15.55458600632004
4.0521930742474845,16.10221893209677
5.040845024136875,16.683812986348094
6.027421427595428,17.6735632462238
7.01382486885141,18.697326523234878
9.967465809696607,19.863835506026867
11.034123712945009,20.105558832228397
12.979014495962197,21.64278635189852
13.952411179584924,22.22432851748907
