Gage1,,Gage2,,Gage3,
X,Y,X,Y,X,Y
-7.242418269366226,0.0007687325768028774,-3.6099456537042443,-0.000005631740489397963,-7.219891307408602,-0.000011263480978795926
60.76084814011767,0.021155633148424502,129.39486948441402,0.019702644102159717,49.95353814096245,0.020358741869174746
157.3733562357446,0.05094754033734128,316.1884380367751,0.05197533297665635,124.9063723143637,0.050116858615155024
225.33156872131326,0.07289443302452614,474.4403457888659,0.07250302706051304,189.23211218427048,0.07283811561963216
300.3745107425449,0.09953256553937989,643.3193478444512,0.1000675808858727,271.5174724748682,0.09870751555768303
436.1783009038943,0.14732633120265815,901.9063441556609,0.14649283361022714,374.8317517528792,0.1464505955565567
575.5019288711176,0.19824571283755243,1207.2424182693658,0.19923126742319713,506.912961450736,0.19813870976825387
1006.5159237462335,0.39938614028665553,2111.2043477036577,0.3995494607608481,901.8274997888095,0.399222819812463
