Flare10,,Flare30,
X,Y,X,Y
17.714285714285715,-44.45763230345669,18.122448979591834,-24.67482410523094
19.83673469387755,-38.77760783114101,19.918367346938776,-21.990211073722833
21.632653061224488,-35.19363719791983,,
22.93877551020408,-32.80513918629548,,
25.632653061224488,-27.12939736922604,,
27.591836734693878,-24.446007953502573,,
30.775510204081634,-20.272866319975506,,
32.57142857142857,-19.08718262465584,,
