Default Dataset,
X,Y
-0.04242494494030069,0.002445809667323662
1.8002781963602672,0.08031760751130179
3.264112669525911,0.15150110119392612
4.394459255824739,0.20119392604613429
5.859336965341377,0.2674394343340675
7.364727019821494,0.34192650979483025
8.998609018198682,0.40821838414280753
10.29448243885476,0.47441752637069673
12.012171090761566,0.5440245740118235
