ALPHA_0,,ALPHA_5,,ALPHA_10,
X,Y,X,Y,X,Y
11.929655783187297,-33.20610687022899,11.972467357399251,-18.263358778625943,11.912511560104708,-3.1488549618320576
14.901778296785118,-23.931297709923655,14.89168769691365,-6.240458015267166,15.19038904650689,10.076335877862604
18.133709265325958,-20.15267175572518,17.918083922441497,-2.1183206106870074,17.960209727730145,14.026717557251914
20.90460758342869,-18.091603053435108,20.945753718826907,-0.2290076335877771,20.73081414486575,16.60305343511451
23.82970594228569,-16.374045801526705,23.92228474693168,1.316793893129777,23.86115334576861,18.492366412213748
26.9601431101776,-14.656488549618317,26.949660642349958,3.7213740458015323,27.196831355706387,20.381679389312986
30.03924557581078,-12.938931297709914,29.926583538410902,4.580152671755734,29.916688872517522,21.927480916030547
33.17007461165886,-11.908396946564878,33.0572166402809,5.954198473282453,32.84257096728687,22.270992366412223
