alpha_0,,alpha_5,,alpha_10,
X,Y,X,Y,X,Y
11.964139941690966,-47.31428571428572,11.890184645286688,-27.08571428571429,11.811953352769681,-3.085714285714289
15.117492711370264,-38.57142857142857,14.881535471331393,-10.457142857142848,14.798833819241985,17.485714285714288
17.816132167152578,-33.77142857142857,17.833916423712342,-4.457142857142863,17.903692905733724,24
20.82244897959184,-30.342857142857156,20.941885325558797,-0.6857142857142904,20.706122448979592,27.25714285714286
23.982215743440236,-27.257142857142853,23.999028182701657,2.914285714285718,23.814674441205057,30.514285714285716
26.989115646258508,-24.34285714285714,26.955879494655008,4.971428571428575,27.025655976676386,33.42857142857143
30.04800777453839,-22.285714285714292,29.809718172983484,7.885714285714286,29.98289601554908,35.142857142857146
33.209135082604476,-20.400000000000006,32.97084548104957,9.771428571428572,32.787852283770654,36.17142857142858
