# Pazy Wing (simplified : constant stiffness properties)                          
# Operating point sequence...
# i     t     conv	stall	 RY pos[ 1]    Theta[ 1]    
  1 0.9980      1  0 -0.128381     -0.247323    
  2 0.9990      1  0 -0.128413     -0.250090    
  3  1.000      1  0 -0.128440     -0.252463    
  4  1.001      1  0 -0.128460     -0.254278    
  5  1.002      1  0 -0.128472     -0.255451    
  6  1.003      1  0 -0.128476     -0.255939    
  7  1.004      1  0 -0.128472     -0.255725    
  8  1.005      1  0 -0.128461     -0.254812    
  9  1.006      1  0 -0.128443     -0.253224    
 10  1.007      1  0 -0.128420     -0.251006    
 11  1.008      1  0 -0.128394     -0.248226    
 12  1.009      1  0 -0.128364     -0.244970    
 13  1.010      1  0 -0.128333     -0.241345    
 14  1.011      1  0 -0.128303     -0.237475    
 15  1.012      1  0 -0.128274     -0.233500    
 16  1.013      1  0 -0.128248     -0.229568    
 17  1.014      1  0 -0.128227     -0.225831    
 18  1.015      1  0 -0.128211     -0.222438    
 19  1.016      1  0 -0.128201     -0.219527    
 20  1.017      1  0 -0.128199     -0.217219    
 21  1.018      1  0 -0.128204     -0.215612    
 22  1.019      1  0 -0.128217     -0.214772    
 23  1.020      1  0 -0.128238     -0.214735    
 24  1.021      1  0 -0.128265     -0.215499    
 25  1.022      1  0 -0.128298     -0.217031    
 26  1.023      1  0 -0.128337     -0.219261    
 27  1.024      1  0 -0.128379     -0.222095    
 28  1.025      1  0 -0.128424     -0.225413    
 29  1.026      1  0 -0.128470     -0.229082    
 30  1.027      1  0 -0.128515     -0.232959    
 31  1.028      1  0 -0.128558     -0.236898    
 32  1.029      1  0 -0.128598     -0.240759    
 33  1.030      1  0 -0.128633     -0.244410    
 34  1.031      1  0 -0.128662     -0.247733    
 35  1.032      1  0 -0.128684     -0.250624    
 36  1.033      1  0 -0.128699     -0.252997    
 37  1.034      1  0 -0.128705     -0.254784    
 38  1.035      1  0 -0.128704     -0.255934    
 39  1.036      1  0 -0.128694     -0.256415    
 40  1.037      1  0 -0.128677     -0.256210    
 41  1.038      1  0 -0.128653     -0.255322    
 42  1.039      1  0 -0.128623     -0.253773    
 43  1.040      1  0 -0.128587     -0.251603    
 44  1.041      1  0 -0.128548     -0.248875    
 45  1.042      1  0 -0.128506     -0.245670    
 46  1.043      1  0 -0.128462     -0.242091    
 47  1.044      1  0 -0.128419     -0.238259    
 48  1.045      1  0 -0.128378     -0.234310    
 49  1.046      1  0 -0.128340     -0.230392    
 50  1.047      1  0 -0.128307     -0.226656    
 51  1.048      1  0 -0.128279     -0.223251    
 52  1.049      1  0 -0.128257     -0.220318    
 53  1.050      1  0 -0.128243     -0.217980    
 54  1.051      1  0 -0.128237     -0.216335    
 55  1.052      1  0 -0.128238     -0.215453    
 56  1.053      1  0 -0.128247     -0.215369    
 57  1.054      1  0 -0.128263     -0.216082    
 58  1.055      1  0 -0.128285     -0.217557    
 59  1.056      1  0 -0.128313     -0.219727    
 60  1.057      1  0 -0.128344     -0.222495    
 61  1.058      1  0 -0.128378     -0.225742    
 62  1.059      1  0 -0.128414     -0.229335    
 63  1.060      1  0 -0.128449     -0.233133    
 64  1.061      1  0 -0.128482     -0.236991    
 65  1.062      1  0 -0.128511     -0.240772    
 66  1.063      1  0 -0.128537     -0.244348    
 67  1.064      1  0 -0.128556     -0.247604    
 68  1.065      1  0 -0.128569     -0.250438    
 69  1.066      1  0 -0.128575     -0.252768    
 70  1.067      1  0 -0.128573     -0.254527    
 71  1.068      1  0 -0.128563     -0.255665    
 72  1.069      1  0 -0.128545     -0.256147    
 73  1.070      1  0 -0.128520     -0.255955    
 74  1.071      1  0 -0.128488     -0.255091    
 75  1.072      1  0 -0.128451     -0.253571    
 76  1.073      1  0 -0.128408     -0.251434    
 77  1.074      1  0 -0.128362     -0.248738    
 78  1.075      1  0 -0.128313     -0.245563    
 79  1.076      1  0 -0.128264     -0.242010    
 80  1.077      1  0 -0.128215     -0.238199    
 81  1.078      1  0 -0.128168     -0.234266    
 82  1.079      1  0 -0.128125     -0.230359    
 83  1.080      1  0 -0.128086     -0.226630    
 84  1.081      1  0 -0.128053     -0.223230    
 85  1.082      1  0 -0.128027     -0.220298    
 86  1.083      1  0 -0.128008     -0.217959    
 87  1.084      1  0 -0.127998     -0.216310    
 88  1.085      1  0 -0.127995     -0.215419    
 89  1.086      1  0 -0.128000     -0.215320    
 90  1.087      1  0 -0.128013     -0.216013    
 91  1.088      1  0 -0.128032     -0.217459    
 92  1.089      1  0 -0.128056     -0.219592    
 93  1.090      1  0 -0.128085     -0.222313    
 94  1.091      1  0 -0.128117     -0.225506    
 95  1.092      1  0 -0.128150     -0.229039    
 96  1.093      1  0 -0.128183     -0.232772    
 97  1.094      1  0 -0.128214     -0.236564    
 98  1.095      1  0 -0.128242     -0.240282    
 99  1.096      1  0 -0.128266     -0.243799    
100  1.097      1  0 -0.128285     -0.247002    
101  1.098      1  0 -0.128297     -0.249793    
102  1.099      1  0 -0.128302     -0.252091    
103  1.100      1  0 -0.128300     -0.253827    
104  1.101      1  0 -0.128290     -0.254951    
105  1.102      1  0 -0.128273     -0.255429    
106  1.103      1  0 -0.128249     -0.255240    
107  1.104      1  0 -0.128218     -0.254383    
108  1.105      1  0 -0.128181     -0.252876    
109  1.106      1  0 -0.128140     -0.250754    
110  1.107      1  0 -0.128095     -0.248076    
111  1.108      1  0 -0.128048     -0.244923    
112  1.109      1  0 -0.128000     -0.241394    
113  1.110      1  0 -0.127953     -0.237611    
114  1.111      1  0 -0.127909     -0.233709    
115  1.112      1  0 -0.127867     -0.229838    
116  1.113      1  0 -0.127831     -0.226148    
117  1.114      1  0 -0.127801     -0.222789    
118  1.115      1  0 -0.127778     -0.219901    
119  1.116      1  0 -0.127762     -0.217604    
120  1.117      1  0 -0.127755     -0.215993    
121  1.118      1  0 -0.127755     -0.215135    
122  1.119      1  0 -0.127764     -0.215061    
123  1.120      1  0 -0.127780     -0.215768    
124  1.121      1  0 -0.127802     -0.217217    
125  1.122      1  0 -0.127830     -0.219341    
126  1.123      1  0 -0.127863     -0.222042    
127  1.124      1  0 -0.127898     -0.225205    
128  1.125      1  0 -0.127936     -0.228700    
129  1.126      1  0 -0.127973     -0.232390    
130  1.127      1  0 -0.128008     -0.236136    
131  1.128      1  0 -0.128041     -0.239808    
132  1.129      1  0 -0.128069     -0.243280    
133  1.130      1  0 -0.128092     -0.246443    
134  1.131      1  0 -0.128109     -0.249199    
135  1.132      1  0 -0.128120     -0.251466    
136  1.133      1  0 -0.128122     -0.253178    
137  1.134      1  0 -0.128118     -0.254283    
138  1.135      1  0 -0.128105     -0.254746    
139  1.136      1  0 -0.128086     -0.254548    
140  1.137      1  0 -0.128061     -0.253687    
141  1.138      1  0 -0.128029     -0.252181    
142  1.139      1  0 -0.127993     -0.250067    
143  1.140      1  0 -0.127954     -0.247403    
144  1.141      1  0 -0.127913     -0.244272    
145  1.142      1  0 -0.127870     -0.240774    
146  1.143      1  0 -0.127829     -0.237031    
147  1.144      1  0 -0.127790     -0.233179    
148  1.145      1  0 -0.127754     -0.229364    
149  1.146      1  0 -0.127724     -0.225738    
150  1.147      1  0 -0.127699     -0.222446    
151  1.148      1  0 -0.127681     -0.219625    
152  1.149      1  0 -0.127671     -0.217393    
153  1.150      1  0 -0.127669     -0.215842    
154  1.151      1  0 -0.127675     -0.215035    
155  1.152      1  0 -0.127688     -0.215001    
156  1.153      1  0 -0.127709     -0.215736    
157  1.154      1  0 -0.127737     -0.217200    
158  1.155      1  0 -0.127770     -0.219325    
159  1.156      1  0 -0.127807     -0.222017    
160  1.157      1  0 -0.127848     -0.225161    
161  1.158      1  0 -0.127889     -0.228628    
162  1.159      1  0 -0.127931     -0.232285    
163  1.160      1  0 -0.127971     -0.235996    
164  1.161      1  0 -0.128009     -0.239631    
165  1.162      1  0 -0.128042     -0.243067    
166  1.163      1  0 -0.128069     -0.246196    
167  1.164      1  0 -0.128091     -0.248920    
168  1.165      1  0 -0.128106     -0.251158    
169  1.166      1  0 -0.128113     -0.252843    
170  1.167      1  0 -0.128113     -0.253926    
171  1.168      1  0 -0.128105     -0.254371    
172  1.169      1  0 -0.128090     -0.254159    
173  1.170      1  0 -0.128069     -0.253291    
174  1.171      1  0 -0.128042     -0.251784    
175  1.172      1  0 -0.128011     -0.249678    
176  1.173      1  0 -0.127976     -0.247032    
177  1.174      1  0 -0.127939     -0.243929    
178  1.175      1  0 -0.127901     -0.240469    
179  1.176      1  0 -0.127863     -0.236774    
180  1.177      1  0 -0.127828     -0.232979    
181  1.178      1  0 -0.127797     -0.229227    
182  1.179      1  0 -0.127770     -0.225668    
183  1.180      1  0 -0.127748     -0.222444    
184  1.181      1  0 -0.127734     -0.219689    
185  1.182      1  0 -0.127727     -0.217517    
186  1.183      1  0 -0.127728     -0.216017    
187  1.184      1  0 -0.127736     -0.215251    
188  1.185      1  0 -0.127753     -0.215246    
189  1.186      1  0 -0.127776     -0.215998    
190  1.187      1  0 -0.127806     -0.217466    
191  1.188      1  0 -0.127841     -0.219585    
192  1.189      1  0 -0.127880     -0.222260    
193  1.190      1  0 -0.127923     -0.225379    
194  1.191      1  0 -0.127966     -0.228817    
195  1.192      1  0 -0.128009     -0.232440    
196  1.193      1  0 -0.128051     -0.236115    
197  1.194      1  0 -0.128090     -0.239713    
198  1.195      1  0 -0.128124     -0.243114    
199  1.196      1  0 -0.128153     -0.246207    
200  1.197      1  0 -0.128176     -0.248899    
201  1.198      1  0 -0.128192     -0.251107    
202  1.199      1  0 -0.128200     -0.252766    
203  1.200      1  0 -0.128201     -0.253826    
204  1.201      1  0 -0.128195     -0.254253    
205  1.202      1  0 -0.128181     -0.254029    
206  1.203      1  0 -0.128161     -0.253156    
207  1.204      1  0 -0.128135     -0.251653    
208  1.205      1  0 -0.128105     -0.249559    
209  1.206      1  0 -0.128071     -0.246936    
210  1.207      1  0 -0.128034     -0.243864    
211  1.208      1  0 -0.127997     -0.240444    
212  1.209      1  0 -0.127961     -0.236797    
213  1.210      1  0 -0.127926     -0.233054    
214  1.211      1  0 -0.127895     -0.229359    
215  1.212      1  0 -0.127868     -0.225856    
216  1.213      1  0 -0.127847     -0.222686    
217  1.214      1  0 -0.127833     -0.219979    
218  1.215      1  0 -0.127825     -0.217847    
219  1.216      1  0 -0.127826     -0.216379    
220  1.217      1  0 -0.127834     -0.215633    
221  1.218      1  0 -0.127849     -0.215637    
222  1.219      1  0 -0.127872     -0.216386    
223  1.220      1  0 -0.127900     -0.217842    
224  1.221      1  0 -0.127934     -0.219939    
225  1.222      1  0 -0.127972     -0.222586    
226  1.223      1  0 -0.128012     -0.225670    
227  1.224      1  0 -0.128054     -0.229070    
228  1.225      1  0 -0.128095     -0.232653    
229  1.226      1  0 -0.128135     -0.236287    
230  1.227      1  0 -0.128172     -0.239845    
231  1.228      1  0 -0.128205     -0.243206    
232  1.229      1  0 -0.128232     -0.246263    
233  1.230      1  0 -0.128253     -0.248920    
234  1.231      1  0 -0.128267     -0.251098    
235  1.232      1  0 -0.128274     -0.252730    
236  1.233      1  0 -0.128273     -0.253769    
237  1.234      1  0 -0.128265     -0.254181    
238  1.235      1  0 -0.128250     -0.253949    
239  1.236      1  0 -0.128228     -0.253076    
240  1.237      1  0 -0.128201     -0.251580    
241  1.238      1  0 -0.128169     -0.249503    
242  1.239      1  0 -0.128133     -0.246904    
243  1.240      1  0 -0.128095     -0.243865    
244  1.241      1  0 -0.128057     -0.240484    
245  1.242      1  0 -0.128019     -0.236880    
246  1.243      1  0 -0.127982     -0.233184    
247  1.244      1  0 -0.127949     -0.229535    
248  1.245      1  0 -0.127921     -0.226076    
249  1.246      1  0 -0.127898     -0.222945    
250  1.247      1  0 -0.127881     -0.220272    
251  1.248      1  0 -0.127872     -0.218165    
252  1.249      1  0 -0.127870     -0.216712    
253  1.250      1  0 -0.127875     -0.215972    
254  1.251      1  0 -0.127888     -0.215972    
255  1.252      1  0 -0.127908     -0.216708    
256  1.253      1  0 -0.127934     -0.218142    
257  1.254      1  0 -0.127965     -0.220210    
258  1.255      1  0 -0.128000     -0.222821    
259  1.256      1  0 -0.128037     -0.225867    
260  1.257      1  0 -0.128076     -0.229224    
261  1.258      1  0 -0.128115     -0.232762    
262  1.259      1  0 -0.128152     -0.236351    
263  1.260      1  0 -0.128186     -0.239865    
264  1.261      1  0 -0.128215     -0.243183    
265  1.262      1  0 -0.128240     -0.246200    
266  1.263      1  0 -0.128258     -0.248820    
267  1.264      1  0 -0.128270     -0.250966    
268  1.265      1  0 -0.128274     -0.252572    
269  1.266      1  0 -0.128271     -0.253590    
270  1.267      1  0 -0.128261     -0.253988    
271  1.268      1  0 -0.128243     -0.253749    
272  1.269      1  0 -0.128220     -0.252877    
273  1.270      1  0 -0.128190     -0.251392    
274  1.271      1  0 -0.128157     -0.249332    
275  1.272      1  0 -0.128119     -0.246758    
