# Pazy Wing (simplified : constant stiffness properties)                          
# Operating point sequence...
# i     t     conv	stall	 RY pos[ 1]    Theta[ 1]    
  1 0.9980      1  0 -0.175242     -0.412114    
  2 0.9990      1  0 -0.175279     -0.410161    
  3  1.000      1  0 -0.175313     -0.408722    
  4  1.001      1  0 -0.175345     -0.407972    
  5  1.002      1  0 -0.175372     -0.407958    
  6  1.003      1  0 -0.175395     -0.408683    
  7  1.004      1  0 -0.175412     -0.410121    
  8  1.005      1  0 -0.175425     -0.412234    
  9  1.006      1  0 -0.175432     -0.414973    
 10  1.007      1  0 -0.175435     -0.418276    
 11  1.008      1  0 -0.175433     -0.422075    
 12  1.009      1  0 -0.175426     -0.426290    
 13  1.010      1  0 -0.175415     -0.430829    
 14  1.011      1  0 -0.175401     -0.435594    
 15  1.012      1  0 -0.175384     -0.440475    
 16  1.013      1  0 -0.175366     -0.445355    
 17  1.014      1  0 -0.175346     -0.450110    
 18  1.015      1  0 -0.175325     -0.454617    
 19  1.016      1  0 -0.175305     -0.458749    
 20  1.017      1  0 -0.175287     -0.462388    
 21  1.018      1  0 -0.175270     -0.465427    
 22  1.019      1  0 -0.175255     -0.467776    
 23  1.020      1  0 -0.175244     -0.469362    
 24  1.021      1  0 -0.175237     -0.470138    
 25  1.022      1  0 -0.175233     -0.470082    
 26  1.023      1  0 -0.175234     -0.469200    
 27  1.024      1  0 -0.175240     -0.467523    
 28  1.025      1  0 -0.175251     -0.465106    
 29  1.026      1  0 -0.175266     -0.462028    
 30  1.027      1  0 -0.175286     -0.458385    
 31  1.028      1  0 -0.175310     -0.454289    
 32  1.029      1  0 -0.175338     -0.449858    
 33  1.030      1  0 -0.175369     -0.445219    
 34  1.031      1  0 -0.175403     -0.440495    
 35  1.032      1  0 -0.175439     -0.435810    
 36  1.033      1  0 -0.175475     -0.431281    
 37  1.034      1  0 -0.175513     -0.427017    
 38  1.035      1  0 -0.175549     -0.423116    
 39  1.036      1  0 -0.175584     -0.419667    
 40  1.037      1  0 -0.175617     -0.416746    
 41  1.038      1  0 -0.175647     -0.414417    
 42  1.039      1  0 -0.175673     -0.412730    
 43  1.040      1  0 -0.175695     -0.411723    
 44  1.041      1  0 -0.175712     -0.411420    
 45  1.042      1  0 -0.175724     -0.411829    
