U,,V,,W,
X,Y,X,Y,X,Y
-0.0006651493781253959,0.002057956148224238,-0.0006640045427069308,-0.000010990420017176206,-0.0003320022713534654,-0.000005495210008588103
-0.00001259318960307454,0.02275841225065478,-0.00034402304324730737,0.02171844375652565,0.010612624329126435,0.020865312402688962
0.0022959674317220152,0.05072765739197338,-0.000360623156814982,0.051718168996025105,0.027196137783232266,0.05113979814261915
0.004925081970215947,0.09939186342571382,0.0006090524426208416,0.09932042569560184,0.05339798600553186,0.09915969080285014
0.01715478632791749,0.1978701481874966,0.0005546727602439849,0.19759538768706608,0.10247994248346859,0.1982479438755883
0.03402966039602147,0.30159773231000303,0.0018254400747348687,0.30106469693916793,0.14359212719579434,0.30030773176048203
0.05024396442767387,0.3991074863077684,0.0024344925173557103,0.40038512263476994,0.17939399281959223,0.3991761764328759
0.06811656256296594,0.4997481362079387,0.0023789679995603885,0.5007290311944754,0.20888724286996502,0.49897468539922685
