# Pazy Wing (simplified : constant stiffness properties)                          
# Operating point sequence...
# i     t     conv	stall	 RY pos[ 1]    Theta[ 1]    
  1 0.9980      1  0 -0.114591     -0.186872    
  2 0.9990      1  0 -0.114669     -0.193074    
  3  1.000      1  0 -0.114741     -0.199023    
  4  1.001      1  0 -0.114805     -0.204525    
  5  1.002      1  0 -0.114857     -0.209431    
  6  1.003      1  0 -0.114897     -0.213613    
  7  1.004      1  0 -0.114923     -0.216968    
  8  1.005      1  0 -0.114934     -0.219411    
  9  1.006      1  0 -0.114931     -0.220876    
 10  1.007      1  0 -0.114914     -0.221318    
 11  1.008      1  0 -0.114883     -0.220707    
 12  1.009      1  0 -0.114841     -0.219036    
 13  1.010      1  0 -0.114788     -0.216325    
 14  1.011      1  0 -0.114727     -0.212627    
 15  1.012      1  0 -0.114659     -0.208031    
 16  1.013      1  0 -0.114589     -0.202670    
 17  1.014      1  0 -0.114518     -0.196719    
 18  1.015      1  0 -0.114449     -0.190392    
 19  1.016      1  0 -0.114386     -0.183936    
 20  1.017      1  0 -0.114330     -0.177620    
 21  1.018      1  0 -0.114284     -0.171718    
 22  1.019      1  0 -0.114250     -0.166497    
 23  1.020      1  0 -0.114230     -0.162199    
 24  1.021      1  0 -0.114225     -0.159024    
 25  1.022      1  0 -0.114235     -0.157120    
 26  1.023      1  0 -0.114260     -0.156569    
 27  1.024      1  0 -0.114299     -0.157386    
 28  1.025      1  0 -0.114352     -0.159515    
 29  1.026      1  0 -0.114415     -0.162840    
 30  1.027      1  0 -0.114487     -0.167190    
 31  1.028      1  0 -0.114564     -0.172353    
 32  1.029      1  0 -0.114646     -0.178093    
 33  1.030      1  0 -0.114727     -0.184163    
 34  1.031      1  0 -0.114806     -0.190322    
 35  1.032      1  0 -0.114879     -0.196342    
 36  1.033      1  0 -0.114944     -0.202022    
 37  1.034      1  0 -0.114999     -0.207190    
 38  1.035      1  0 -0.115042     -0.211703    
 39  1.036      1  0 -0.115071     -0.215444    
 40  1.037      1  0 -0.115087     -0.218322    
 41  1.038      1  0 -0.115088     -0.220268    
 42  1.039      1  0 -0.115075     -0.221227    
 43  1.040      1  0 -0.115048     -0.221164    
 44  1.041      1  0 -0.115008     -0.220059    
 45  1.042      1  0 -0.114957     -0.217918    
 46  1.043      1  0 -0.114896     -0.214774    
 47  1.044      1  0 -0.114829     -0.210692    
 48  1.045      1  0 -0.114757     -0.205779    
 49  1.046      1  0 -0.114683     -0.200183    
 50  1.047      1  0 -0.114610     -0.194093    
 51  1.048      1  0 -0.114540     -0.187736    
 52  1.049      1  0 -0.114477     -0.181367    
 53  1.050      1  0 -0.114423     -0.175258    
 54  1.051      1  0 -0.114379     -0.169681    
 55  1.052      1  0 -0.114349     -0.164893    
 56  1.053      1  0 -0.114333     -0.161119    
 57  1.054      1  0 -0.114331     -0.158537    
 58  1.055      1  0 -0.114345     -0.157263    
 59  1.056      1  0 -0.114373     -0.157351    
 60  1.057      1  0 -0.114415     -0.158781    
 61  1.058      1  0 -0.114469     -0.161469    
 62  1.059      1  0 -0.114532     -0.165269    
 63  1.060      1  0 -0.114603     -0.169991    
 64  1.061      1  0 -0.114679     -0.175408    
 65  1.062      1  0 -0.114756     -0.181278    
 66  1.063      1  0 -0.114833     -0.187356    
 67  1.064      1  0 -0.114905     -0.193408    
 68  1.065      1  0 -0.114970     -0.199222    
 69  1.066      1  0 -0.115026     -0.204612    
 70  1.067      1  0 -0.115072     -0.209423    
 71  1.068      1  0 -0.115104     -0.213530    
 72  1.069      1  0 -0.115123     -0.216831    
 73  1.070      1  0 -0.115128     -0.219249    
 74  1.071      1  0 -0.115118     -0.220720    
 75  1.072      1  0 -0.115095     -0.221201    
 76  1.073      1  0 -0.115058     -0.220662    
 77  1.074      1  0 -0.115009     -0.219092    
 78  1.075      1  0 -0.114950     -0.216506    
