CL,
X,Y
-0.8336606111519482,-0.05254042843641704
-0.7373096713220626,-0.04460884175154878
-0.5767720256221778,-0.035365956106268914
0.3544628793447444,0.02805129686023311
0.6756641814554243,0.0571408694739054
2.677360075606426,0.199850362280794
2.977076551506877,0.22099180930379092
5.150162763834925,0.38619657670902025
5.36420770765515,0.39807859918093036
7.376945290349679,0.5699461829255487
9.539289089572609,0.7311768875354404
