Default Dataset,
X,Y
0.00005361163729951102,-0.002448979591836653
0.003011186961649841,0.06448979591836745
0.006006290432109829,0.13632653061224498
0.007972050466421265,0.19836734693877556
0.01043103756388728,0.2751020408163266
0.01184995889774477,0.34693877551020413
0.01487008113227784,0.4073469387755103
0.016278280138675463,0.4840816326530613
0.021385682118731957,0.5510204081632654
0.022325672826048155,0.6016326530612246
