Default Dataset,
X,Y
-0.060217888255042595,-0.04026196017052186
-2.0553988096463947,1.013962971353255
-3.9668842803303335,2.001393551221588
-5.797310377494494,3.029120415182157
-7.667442387297404,4.003233313425458
