X_D_0125,,X_D_05,,X_D_1,,X_D_2,,X_D_3,
X,Y,X,Y,X,Y,X,Y,X,Y
-0.0005471562984368794,1.1224066540245694,0.0030589400045765713,2.5782736040546474,0.0010991000549782637,3.8420272292473854,0.005925217029420005,4.157994167679551,0.003870055011385487,2.702974493933734
0.004229391096922108,1.421275002254692,0.006760642870946465,2.8384109535511293,0.006875506765297246,4.062094308034862,0.016478839663296108,4.173068989475137,0.014440029130264431,2.892247135958808
0.009049204847001058,1.6700915904757956,0.009793790112377687,3.0326295738554947,0.012176731418799158,4.329715131126033,0.027032462297172266,4.188143811270724,0.025082415150715687,3.0668207351045105
0.011950332499581717,1.9178119783963368,0.013517227786339514,3.2809899978698915,0.017474555614225895,4.561109740856054,0.03758592222970508,4.201485321422236,0.03191630105961102,3.260921437977835
0.01519566065469935,2.1825389179185493,0.01737943227385902,3.5477290881478822,0.02229175190644439,4.782041678003104,0.04813930081156631,4.213960175751712,0.042306132251175854,3.3891901875364674
0.018235512508581075,2.448184009529239,0.021241636761378524,3.8144681784258765,0.02710894819866283,5.002973615150157,0.058699187447159906,4.295767495844167,0.05287561826602477,3.5732628946293197
0.021136491018263703,2.694315528442715,0.024717914824716525,4.05766570143286,0.03192596551940369,5.221998909488725,0.06831337252475761,4.522354063944217,0.06343078656266238,3.6048041770436114
0.02403689426248251,2.9343185526146414,0.028002118141513377,4.298557560460729,0.03674316181162213,5.442930846635779,0.07696724004035194,4.738010717359167,0.07397700628541787,3.5410133190338087
0.026940996250572558,3.2137255281618593,0.03103591479373491,4.499694570384449,0.041560179132362984,5.661956140974354,0.08562100812734763,4.952608124769402,0.08452379546287497,3.4832890517782644
0.029839426547311587,3.432710085183139,0.034759352467696736,4.748054994398842,0.04637755439605906,5.884794720929886,0.09427477621434327,5.16720553217964,0.09507058464033202,3.4255647845227237
0.0327405541998923,3.68043047310368,0.03862155695521624,5.014794084676836,0.05119457171679992,6.103820015268461,0.10244770759807342,5.369115850397016,0.10561745516846077,3.3687071730892164
0.035641383566676954,3.924973123010087,0.042483761442735746,5.281533174954827,0.05889288339637183,6.359275008114885,0.11062093726759964,5.574203906628529,0.116165383255321,3.3231160873421963
0.0375758166684928,4.09382740930694,0.046345965930255195,5.548272265232818,0.06945903403368292,6.507814826504212,0.12022966281123293,5.742628239560744,0.12671949399322707,3.343390844070008
0.040477391749767555,4.346314404248691,0.0496310768881173,5.798833527075136,0.0800236390082325,6.639888184274827,0.13079060700555806,5.835702085339683,0.13727433688717805,3.371465503196152
