X_D_0125,,X_D_05,,X_D_1,,X_D_15,
X,Y,X,Y,X,Y,X,Y
0.6056350905374266,2.742098519782484,0.7050618238658846,2.382827429979475,0.7968152722753037,2.319324307568774,0.8197154607532549,2.711651817256808
0.6161494530455465,2.7247004040535288,0.7155800098377165,2.32454374228746,0.8073297161337152,2.3010562860533668,0.8302263251988293,2.7316596503451116
0.626662920700457,2.716871251975494,0.7260950231481702,2.3001863802669185,0.817843427839501,2.2906174166159907,0.8407378404467376,2.7447082371418325
0.6352645480321839,2.713681597425186,0.7366093043059982,2.2836581703244043,0.828357058194995,2.281048452965063,0.8512492743443545,2.7586267297249982
0.6553488232779685,2.558548398841964,0.7471244803170354,2.257560996730966,0.8388675158891108,2.3054058149856047,0.8617594066373033,2.7864637148913367
0.6658657076451324,2.5141832037331184,0.7576420968368252,2.2053666495440893,0.8493777295323512,2.332372894365495,0.8722688067776263,2.8221298521356992
0.6752665744765405,2.4808368152526157,0.7681593066051564,2.1575218312894506,0.8598867229212153,2.372388560542099,0.882776661262406,2.8743241993225794
0.7005629412213441,2.4585092334004486,0.7786748080173607,2.127945034550219,0.8703944960557035,2.425452813515424,0.8932762180174272,3.015248936727147
0.7107925451682218,2.4202333787967376,0.7891891705254803,2.11054691882126,0.8809021878398997,2.479386972275197,0.9037741477666132,3.1735717898606772
0.7210221491150997,2.3819575241930266,0.7997038584347669,2.089669179946508,0.8914067883130095,2.5663775509199986,0.9142828157543108,3.2170670791830815
0.7318242801452561,2.3532506332402434,0.8102195225475546,2.05835257163438,0.9019104939329099,2.662937093215721,0.9248076724500662,3.0874511170023275
0.7423395375065851,2.326283553860357,0.8207355120615096,2.0235563401764622,0.9124123284961001,2.7795044685997503,0.9348557350858742,2.94652637959776
0.7528540627152882,2.3071456265585013,0.8312520710275066,1.98267076821341,0.9229092006914934,2.9491360969571048,0.941088685972713,2.7232505610761137
0.7633669609181566,2.3054058149856047,0.8417693621461293,1.9339560441723194,0.9334050153330944,3.13007650053828,0.942610788669592,2.5063540516550873
0.7738804285730672,2.2975766629075736,0.8522864092138769,1.8878510374905808,0.9402687021486356,2.975233270550543,0.9463191882049022,2.269863949996445
0.7843964994373136,2.2619105256632075,0.8627988193149945,1.8913306606363705,0.9429966621570383,2.759931588404669,0.9487957583795916,2.0661817237124147
0.7949133838044775,2.217545330554362,0.8733096024102771,1.9122083995111225,0.9458830111834784,2.554198869909726,0.9520922697663008,1.854297528584727
0.8054296173693076,2.1801393817370993,0.8838184330985581,1.9539638772606267,0.9487693602099188,2.3484661514147795,0.955048396037034,1.6323887048703583
0.8159452814820953,2.148822773424971,0.8943182339044546,2.0922788973058495,0.9516552618097542,2.1475179147453005,0.9579348942056756,1.4250611591002595
0.8264608642445912,2.1183760708992914,0.9048175466086006,2.2358133520697656,0.9545426548316054,1.930621405324274,0.9608218398009221,1.212949131504697
0.8369775859111719,2.0757506873633425,0.9153142561034104,2.4071847920000167,0.9574290038580455,1.7248886868293276,0.9637090836805715,0.9976474493588263
0.8474944702783358,2.031385492254497,0.9258080369877173,2.609872840242396,0.9603156511688888,1.515966313784073,0.969724585237562,0.828595758192435
0.8580117613969587,1.98267076821341,0.9353528757576806,2.740262052011097,0.9636826482253482,1.28033058387998,0.9795079340240151,0.6795519001143475
0.8661381674410453,1.9513541599012818,0.9678681483368838,1.0518715767140812,0.9703930405848726,1.061440540365009,0.9900363701326076,0.5116600833298897
0.8790488654932482,1.8582742407513528,0.9751919146327852,0.8437466173064045,0.9780583531753195,0.8509233400445986,1.0005597625231115,0.39770242530520505
0.889563960153994,1.8330469729443557,0.9795026462550513,0.7360957762334692,0.98620022481376,0.6542279761088636,1.011080714404863,0.30984194087396233
0.9000793802159064,1.8043400819915725,0.9895664339022547,0.42701825030850316,0.9980139774541621,0.36822228476447094,1.0216007714334054,0.23155042009364735
0.9105936613737344,1.7878118720490654,0.9996149602347257,0.2811350499211791,1.0095554859198694,0.26817345370310264,1.0321166633270102,0.19779807557946683
0.9211041190678502,1.8121692340696072,1.0101374577720206,0.17674635554742224,1.021031709872555,0.18492346994003483,1.0426316929075221,0.17326673240162904
0.9316140073099235,1.8426159365952834,1.0206592231566896,0.08018681325170007,1.0311656133362177,0.14803946459463901,1.0531471943197264,0.14368993566240107
0.9402047840622605,1.9554551443231105,1.0311732602636423,0.06626832066853083,1.0416814401495889,0.11498304470961784,1.063662858432514,0.1123733273502765
0.9449699626256389,2.098078269215506,1.0416864838676774,0.06104888594984459,1.0521971042623768,0.08366643639749327,1.0741783598447185,0.08279653061104142
0.9549721470864956,2.447744149293154,1.0522005209746303,0.04713039336667535,1.0627118735219554,0.061918791736289336,1.0846917461493373,0.07583728431945858
0.9648547301547299,2.6163971336407563,1.0579347403395127,0.04713039336667535,1.0703588822967585,0.04713039336667535,1.095204481651622,0.07583728431945858
0.9705095952153777,2.3699963196293687,1.3264855575550958,0.06626832066853083,1.3274394710761577,0.08540624797038632,1.1057172171539067,0.07583728431945858
0.9726786448235021,2.169845496597464,1.336998455757964,0.06452850909563779,1.3379522065784424,0.08540624797038632,1.1162299526561914,0.07583728431945858
0.9755658887031515,1.9545438144515934,1.3475119234128743,0.05669935701760309,1.346075684012026,0.08540624797038632,1.1267426881584761,0.07583728431945858
0.9784535800094056,1.7344576504802554,1.3580240081128252,0.06365860330918593,1.3627987007865152,0.1045441752722418,1.137255423660761,0.07583728431945858
0.9813411221734583,1.515966313784073,1.3685356047110255,0.07583728431945858,1.373501324139803,0.11794072438354064,1.1477673456601283,0.08453634218393802
0.9842285151953092,1.2990698043630466,1.3790476080606844,0.08366643639749327,1.3838216499320404,0.13151125465213198,1.1582799998121212,0.08540624797038632
0.9871165047859665,1.0757939858414005,1.3895601808623856,0.08540624797038632,1.3943325143776149,0.1515190877404322,1.1687927353144059,0.08540624797038632
0.9900037486656159,0.8604923036955263,1.4000725909635034,0.08888587111617952,1.4048432161226057,0.17326673240162904,1.1793048200143565,0.09236549426196916
0.9948038407081743,0.6297739578898245,1.410584757013746,0.09497521162131406,1.415355219472265,0.18109588447966374,1.1898173114657664,0.09497521162131406
1.0024653466214775,0.4599628251638421,1.4210973298154472,0.0967150231942071,1.4258679549745497,0.18109588447966374,1.2003300469680511,0.09497521162131406
1.011566690878992,0.22296010045247172,1.4306536299376258,0.1045441752722418,1.4325578775669126,0.18109588447966374,1.2108427824703358,0.09497521162131406
1.0216219225092606,0.005374915617171183,,,,,1.2213555179726205,0.09497521162131406
1.0321361223167969,-0.010283388538891103,,,,,1.2318677653731547,0.1001946463400003
1.0426488578190816,-0.010283388538891103,,,,,1.2423800941239806,0.1045441752722418
1.0531615933213663,-0.010283388538891103,,,,,1.2528928296262656,0.1045441752722418
1.063674328823651,-0.010283388538891103,,,,,1.2634055651285503,0.1045441752722418
1.074187064325936,-0.010283388538891103,,,,,1.273918300630835,0.1045441752722418
1.0846997998282206,-0.010283388538891103,,,,,1.2844308734325363,0.10628398684513485
1.0952125353305053,-0.010283388538891103,,,,,1.294942876782195,0.11411313892316954
1.10572527083279,-0.010283388538891103,,,,,1.30545561228448,0.11411313892316954
1.1162380063350748,-0.010283388538891103,,,,,1.3159683477867647,0.11411313892316954
1.1267507418373595,-0.010283388538891103,,,,,1.3264798630346732,0.12716172571989048
1.1372634773396444,-0.010283388538891103,,,,,1.3369920290849158,0.13325106622502503
1.147776212841929,-0.010283388538891103,,,,,1.3475047645872005,0.13325106622502503
1.1582889483442138,-0.010283388538891103,,,,,1.3580166052362759,0.14282002987595277
1.1688016838464985,-0.010283388538891103,,,,,1.368528283184768,0.15412880509977356
1.1793144193487832,-0.010283388538891103,,,,,1.3790392289806341,0.17326673240162904
1.1898271548510682,-0.010283388538891103,,,,,1.3895501422363836,0.19275262201806953
1.2003398903533529,-0.010283388538891103,,,,,1.4000601443688656,0.2219814564427196
1.2108523004544705,-0.006803765393097905,,,,,1.4105714155658988,0.2376397605987819
1.221364466504713,-0.0007144248879633608,,,,,1.421084069717892,0.2385096663852302
1.2318772020069977,-0.0007144248879633608,,,,,1.430641300848965,0.23638323001835815
1.2423899375092824,-0.0007144248879633608,,,,,,
1.2529026730115673,-0.0007144248879633608,,,,,,
1.263415408513852,-0.0007144248879633608,,,,,,
1.2739281440161367,-0.0007144248879633608,,,,,,
1.2844408795184215,-0.0007144248879633608,,,,,,
1.2949536150207062,-0.0007144248879633608,,,,,,
1.305466350522991,-0.0007144248879633608,,,,,,
1.3159790860252758,-0.0007144248879633608,,,,,,
1.3264918215275605,-0.0007144248879633608,,,,,,
1.3370045570298452,-0.0007144248879633608,,,,,,
1.34751729253213,-0.0007144248879633608,,,,,,
1.3580300280344146,-0.0007144248879633608,,,,,,
1.3685427635366996,-0.0007144248879633608,,,,,,
1.3790550109372337,0.004505009830726436,,,,,,
1.3895652245804742,0.03147208921061306,,,,,,
1.397209386095066,0.04713039336667535,,,,,,
1.4292236545092423,0.06626832066853083,,,,,,
1.4880056669717534,-0.0007144248879633608,,,,,,
1.493739886336636,-0.0007144248879633608,,,,,,
