X_D_0125,,X_D_05,,X_D_1,,X_D_2,,X_D_3,
X,Y,X,Y,X,Y,X,Y,X,Y
0.004747325474339148,8.825005030841773,0.012637758895036155,16.331657627583184,0.006430975418279528,16.444739667494495,0.012838011566869645,20.614394769195272,0.016669626792036818,20.802646951244157
0.015152205447227729,8.789368815309885,0.023148293818509524,16.284594582070973,0.013141705026656736,16.889732383317607,0.023355881753047536,20.724208542057127,0.0271852148964844,20.863654602834075
0.025671461183027655,8.928814876086832,0.03365858423322615,16.23230230927961,0.018894900987832308,17.295578522703856,0.03330253058154853,20.881085360431193,0.03770080300093204,20.924662254423993
0.03619071691882747,9.068260936863787,0.04416911915669952,16.185239263767386,0.024647947526989844,17.6982290231973,0.04439781634724277,21.07630984551892,0.04821622809954179,20.982183754494486
0.04670948363711375,9.197248543082459,0.05467965408017289,16.13817621825517,0.03040129291018351,18.10727080147636,0.05491568653342066,21.186123618380776,0.058731245683556865,21.030989875766416
0.05722882087583259,9.338437679619126,0.06233439192635376,16.33305208819096,0.03615448887135908,18.513116940862602,0.06543926192392435,21.417952694422453,0.06924552974130138,21.06410831520094
0.06774815811455143,9.479626816155786,0.06713334899582585,16.77021548872669,0.041907535410516616,18.915767441356046,0.07596780899248329,21.756109391806554,0.07975867275818088,21.072823693999503
0.07826741385035124,9.619072876932734,0.07193284398456296,17.218883189276532,0.04766103021572832,19.328004858527905,0.08649635606104222,22.09426608919067,0.09027140826046565,21.072823693999503
0.08878650658031328,9.755032786190263,0.07673233897330006,17.667550889826373,0.05341407675488585,19.730655359021355,0.09702465862084436,22.42719355929563,0.1007853663065344,21.098969830395177
0.09930543630443744,9.887506543928367,0.08153183396203711,18.116218590376214,0.060124619585740446,20.17165352622846,0.10755304268356541,22.761864105160306,0.11129867232925178,21.111171360713158
0.10982477354315628,10.028695680465027,0.08633150825719588,18.568721057597415,0.06922173088897116,20.555130193365073,0.11808077472293493,23.082590044947302,0.12181075580818501,21.09722675463547
0.12034794141906519,10.251809377708149,0.09113082393951133,19.01355399147588,0.07879519958576153,20.906650471573634,0.12860557265722272,23.34056525738466,0.13232072021122582,21.03796217880526
